2020-06-06 00:00:00.000,Shongum June 2020 USPSA Match,Level I,Linda,Mitchell,Single Stack,99.577206292127,2,5
2020-06-13 00:00:00.000,WBRP USPSA  June 13   2020,Level I,Sarah,Besket,Revolver,100.0,1,1
2020-06-14 00:00:00.000,MID11 USPSA Jun 14  2020,Level I,Stacey,Frezzolini,Open,100.0,1,12
2020-06-14 00:00:00.000,Quantico Shooting Club June USPSA,Level I,Mia,Farinelli,PCC,95.19710602072288,2,7
2020-06-28 00:00:00.000,EHPSA USPSA 28 June 2020,Level I,Miriam,Ofsanik,Limited 10,100.0,1,2
2020-06-28 00:00:00.000,EHPSA USPSA 28 June 2020,Level I,Amanda,warzel,Production,90.58907385887332,4,11
2020-07-11 00:00:00.000,QPS Quantico Shooting Club July USPSA,Level I,Mia,Farinelli,PCC,100.0,1,9
2020-07-11 00:00:00.000,Shadow Hawk Defense USPSA - July,Level I,Michael,Danjczek,Revolver,100.0,1,3
2020-07-12 00:00:00.000,MID11 USPSA Jul 12  2020,Level I,Sarah,Besket,Revolver,100.0,1,1
2020-07-24 00:00:00.000,Ontelaunee USPSA July 2020,Level I,Linda,Mitchell,Single Stack,100.0,1,3
2020-07-25 00:00:00.000,Hallstead USPSA  July Match,Level I,Denice,Hamm,Single Stack,94.92303322938884,2,2
2020-08-02 00:00:00.000,2020 USPSA Hornady Area 3 Championship Match,Level III,Justine,Williams,PCC,91.29993188844492,5,31
2020-08-02 00:00:00.000,2020 USPSA Hornady Area 3 Championship Match,Level III,Jalise,Williams,Single Stack,92.13221577834004,4,14
2020-08-08 00:00:00.000,WBRP  USPSA  AUGUST 5  2020,Level I,Sarah,Besket,Limited,100.0,1,6
2020-08-21 00:00:00.000,SKSC 2020 MI Sectional,Level II,Roberta,DeHaan,Limited 10,100.0,1,2
2020-08-22 00:00:00.000,OBRPC USPSA Aug 23 2020,Level I,Linda,Mitchell,Single Stack,100.0,1,1
2020-08-22 00:00:00.000,DSS - USPSA 20-08-22,Level I,Mimi,Long,Production,100.0,1,4
2020-08-25 00:00:00.000,2020 Glock USPSA Area 6,Level III,Lena,Miculek,PCC,90.32244728059776,2,39
2020-08-30 00:00:00.000,MID11 USPSA Aug 30  2020,Level I,Stacey,Frezzolini,Open,92.48825732219407,4,14
2020-08-30 00:00:00.000,MID11 USPSA Aug 30  2020,Level I,Sarah,Besket,Revolver,100.0,1,1
2020-09-05 00:00:00.000,PMSC USPSA Sep 5  2020,Level I,Sophia,Smith,Open,98.30395240689282,3,14
2020-09-05 00:00:00.000,PMSC USPSA Sep 5  2020,Level I,Sophia,Smith,Open,93.00915783497194,6,14
2020-09-11 00:00:00.000,2020 Carolina Classic Sponsored by The Blue Bullets,Level II,Jessica,Doiron,PCC,94.63014361761086,5,31
2020-09-11 00:00:00.000,2020 Area 5 USPSA Championship - Presented By Blue Grass Sportsmen’s League,Level III,Lena,miculek,PCC,97.37368672321477,2,30
2020-09-13 00:00:00.000,MID11 USPSA Sep 13  2020,Level I,Stacey,Frezzolini,Open,100.0,1,15
2020-09-13 00:00:00.000,MID11 USPSA Sep 13  2020,Level I,Sarah,Besket,Revolver,100.0,1,1
2020-09-16 00:00:00.000,2020 Walther Arms Area 4 Championship,Level I,Lena,miculek,PCC,100.0,1,31
2020-09-26 00:00:00.000,Castlewood USPSA Sept 2020 shoot,Level I,Sophia,Smith,Open,100.0,1,3
2020-09-27 00:00:00.000,EHPSA USPSA 27 September 2020,Level I,Miriam,Ofsanik,Limited 10,96.61226145985593,2,2
2020-10-01 00:00:00.000,Berry's 2020 Area 1 Championship Presented by HawkTech Arms,Level III,Rachel,Harper,Carry Optics,97.41007552942148,5,94
2020-10-01 00:00:00.000,Berry's 2020 Area 1 Championship Presented by HawkTech Arms,Level III,Ashley,Rheuark,Carry Optics,91.04277080514382,14,94
2020-10-01 00:00:00.000,Berry's 2020 Area 1 Championship Presented by HawkTech Arms,Level III,Jalise,Williams,Limited,91.63474590817428,4,63
2020-10-01 00:00:00.000,Berry's 2020 Area 1 Championship Presented by HawkTech Arms,Level III,Lena,Miculek,PCC,91.65951053504583,3,53
2020-10-08 00:00:00.000,LCSA USPSA October 2020,Level I,Amanda,warzel,Production,100.0,1,2
2020-10-10 00:00:00.000,2020-10 USPSA at Shadow Hawk Defense,Level I,Oleg,Aksenov,Production,96.39687736454754,4,13
2020-10-10 00:00:00.000,WBRP USPSA 10/10 /2020,Level I,Sarah,Besket,Revolver,100.0,1,2
2020-11-06 00:00:00.000,2020 USPSA Oregon State Championship,Level I,Rachel,Harper,Carry Optics,92.60036177662207,3,30
2020-11-07 00:00:00.000,QPS Quantico Shooting Club November USPSA,Level I,Mia,Farinelli,PCC,90.4169817466952,4,14
2020-11-07 00:00:00.000,LPRGC- Lower Providence USPSA Nov 2020 Match,Level I,Sherley,Vasquez,Limited,100.0,1,2
2020-11-07 00:00:00.000,LPRGC- Lower Providence USPSA Nov 2020 Match,Level I,Erinn,O'donnell,Limited 10,100.0,1,1
2020-11-08 00:00:00.000,MID11 USPSA Nov 08  2020,Level I,Sarah,Besket,Revolver,100.0,1,2
2020-11-20 00:00:00.000,Ontelaunee USPSA November 2020,Level I,Sherley,vasquez,Limited 10,96.08375923634759,2,2
2020-12-06 00:00:00.000,Bridgeville - USPSA - Dec,Level I,Sasha,Danjczek,Open,100.0,1,3
2020-12-13 00:00:00.000,Shadow Hawk Defense - USPSA Dec 13th,Level I,Sasha,Danjczek,Open,100.0,1,2
2021-01-09 00:00:00.000,QPS Quantico Shooting Club January USPSA,Level I,Mia,Farinelli,PCC,93.78344426189116,3,12
2021-01-10 00:00:00.000,MID11 USPSA Jan 10  2021,Level I,Stacey,Frezzolini,Open,100.0,1,6
2021-01-11 00:00:00.000,Tidewater Practical Shooter January 11th  Uspsa Match,Level I,Christina,Baker,Production,95.24710461000876,3,7
2021-01-13 00:00:00.000,2021 Florida State USPSA Championship,Level II,Justine,Williams,PCC,100.0,1,33
2021-02-18 00:00:00.000,2021 Florida Open USPSA,Level II,Lena,Miculek,PCC,100.0,1,28
2021-02-18 00:00:00.000,2021 Florida Open USPSA,Level II,Justine,Williams,PCC,97.21966969634808,2,28
2021-03-06 00:00:00.000,FBURG March 2021 Level I USPSA,Level I,Carrie,Jarrett,Single Stack,97.90977455136938,2,6
2021-03-20 00:00:00.000,WSPS MARCH 2021 USPSA,Level I,Jeanice,Naulty,Single Stack,100.0,1,1
